id,location,site,zone,level,latitude,longitude,transect,kelp_density,genus_species,total_length,abundance,a_tl2tw,b_tl2tw,nt,lm,lmax,record,year,class,order,family,genus,kelp_abundance,body_shape,demers_pelag,price_categ,usedas_bait,aquarium,importance,comments
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Girella nigricans,15,3,0.00877777,3.36,2.8,NA,66,1218,2013,Actinopteri,Centrarchiformes,Girellidae,Girella,39,short and / or deep,benthopelagic,medium,never/rarely,never/rarely,commercial,"A resident intertidal species with homing behavior (Ref. 32612).  Can leave tide pools if aquatic conditions become inhospitable (Ref. 31184).  Also found near or over rocks and in kelp beds up to about 30 m depth.  Feed mainly on seaweed, occasionally takes invertebrates.  Form dense schools in spring in kelp beds.  Pelagic spawner (Ref. 56049).  Breathe air when out of water (Ref. 31184).  Considered an important game fish and may incidentally be caught in commercial fishing activities (Ref. 9310).  Marketed fresh (Ref. 9310)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Hypsurus caryi,15,1,NA,NA,NA,NA,NA,1219,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Hypsurus,39,short and / or deep,demersal,unknown,NA,NA,NA,"Adults occur in rocky shores, often at edges of kelp beds, occasionally over sand but not in surf (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205).  Caught mostly by rocky shore fishermen.  Aggregates in the fall."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Hypsurus caryi,20,4,NA,NA,NA,NA,NA,1220,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Hypsurus,39,short and / or deep,demersal,unknown,NA,NA,NA,"Adults occur in rocky shores, often at edges of kelp beds, occasionally over sand but not in surf (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205).  Caught mostly by rocky shore fishermen.  Aggregates in the fall."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Hypsypops rubicundus,15,1,0.020213841,3.0895,3.2,NA,NA,1221,2013,Actinopteri,Ovalentaria/misc,Pomacentridae,Hypsypops,39,short and / or deep,reef-associated,unknown,never/rarely,never/rarely,NA,"Adults occur over rocky bottom in clear water, often near crevices and small caves, occasionally in kelp.  Adults defend a home territory.  Feed mainly on attached invertebrates.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Have been reared in captivity (Ref. 35420)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Hypsypops rubicundus,20,9,0.020213841,3.0895,3.2,NA,NA,1222,2013,Actinopteri,Ovalentaria/misc,Pomacentridae,Hypsypops,39,short and / or deep,reef-associated,unknown,never/rarely,never/rarely,NA,"Adults occur over rocky bottom in clear water, often near crevices and small caves, occasionally in kelp.  Adults defend a home territory.  Feed mainly on attached invertebrates.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Have been reared in captivity (Ref. 35420)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Oxyjulis californica,5,200,NA,NA,3.1,NA,25,1223,2013,Actinopteri,Eupercaria/misc,Labridae,Oxyjulis,39,elongated,demersal,very high,never/rarely,commercial,NA,"Live in kelp and other seaweeds and over rocks. Occurs in intertidal up to 97 m (Ref. 96339). Found usually at depths shallower than 23 m but also caught at depths up to 73 m.  Often form small groups, frequently well off bottom.  When disturbed often burrows in bottom sediment.  Sleep at night buried in sand with head protruding.  Feed on a variety of small invertebrates and also picks parasites from other fishes that come to be cleaned.  No sex reversal.  Pelagic spawner (Ref. 56049)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Rhacochilus toxotes,30,1,NA,NA,NA,NA,NA,1224,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Rhacochilus,39,short and / or deep,demersal,unknown,never/rarely,never/rarely,commercial,"Adults usually found in rocky areas, also in kelp and near jetties and pilings (Ref. 2850). From Surf zone to 50 m (Ref. 96339). Often in schools (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Rhacochilus vacca,20,1,NA,NA,NA,NA,52.71820806,1225,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Rhacochilus,39,short and / or deep,demersal,unknown,never/rarely,public aquariums,commercial,"Adults occur in rocky shores, often around kelp, pilings and underwater structures (Ref. 2850).  Feed on hard-shelled mollusks, crabs and barnacles (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Rhacochilus vacca,25,1,NA,NA,NA,NA,52.71820806,1226,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Rhacochilus,39,short and / or deep,demersal,unknown,never/rarely,public aquariums,commercial,"Adults occur in rocky shores, often around kelp, pilings and underwater structures (Ref. 2850).  Feed on hard-shelled mollusks, crabs and barnacles (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Sebastes atrovirens,20,8,NA,NA,NA,NA,NA,1227,2013,Actinopteri,Perciformes/Scorpaenoidei,Sebastidae,Sebastes,39,fusiform / normal,demersal,medium,never/rarely,never/rarely,NA,"Usually found on or near bottom in kelp beds or rocky areas (Ref. 2850).  Viviparous, with planktonic larvae (Ref. 36715)."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Semicossyphus pulcher,20,6,0.0289,3,3.6,NA,91,1228,2013,Actinopteri,Eupercaria/misc,Labridae,Semicossyphus,39,fusiform / normal,reef-associated,very high,never/rarely,commercial,commercial,"Prefer rocky bottom, particularly in kelp beds.  Often feed on hard-shelled organisms such as sea urchins, mollusks, lobsters and crabs.  Spawning occur during the summer and the eggs are pelagic (Ref. 9311).  Live to more than 50 years of age.  Each individual functions first as a female but changes to a male at a length of about 30 cm.  Pelagic spawners (Ref. 56049).  Flesh is white,  of good quality and marketed fresh (Ref. 9311).  The large teeth can cause serious bite wounds."
2013-ITSP-N-Bottom-1,ITSP,N,Protected,Bottom,31.80796,-116.798563,1,0.65,Semicossyphus pulcher,25,2,0.0289,3,3.6,NA,91,1229,2013,Actinopteri,Eupercaria/misc,Labridae,Semicossyphus,39,fusiform / normal,reef-associated,very high,never/rarely,commercial,commercial,"Prefer rocky bottom, particularly in kelp beds.  Often feed on hard-shelled organisms such as sea urchins, mollusks, lobsters and crabs.  Spawning occur during the summer and the eggs are pelagic (Ref. 9311).  Live to more than 50 years of age.  Each individual functions first as a female but changes to a male at a length of about 30 cm.  Pelagic spawners (Ref. 56049).  Flesh is white,  of good quality and marketed fresh (Ref. 9311).  The large teeth can cause serious bite wounds."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Chromis punctipinnis,5,5,NA,NA,2.7,NA,NA,1230,2013,Actinopteri,Ovalentaria/misc,Pomacentridae,Chromis,28,fusiform / normal,reef-associated,unknown,never/rarely,NA,minor commercial,"Adults occur near bottom over or near rocks, especially over steep banks, and also in kelp beds.  Young school in open ocean.  They retire to rocky holes at night (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Good eating."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Embiotoca jacksoni,20,4,NA,NA,3.3,NA,39,1231,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Embiotoca,28,short and / or deep,demersal,unknown,NA,NA,NA,"Adults chiefly live in rocky areas near kelp, occasionally over sand bottom of coastal bays and around piers and pilings, and rarely in surf.  Occur from intertidal areas to 46 m depth, but usually at about 6.1 m.  Usually form small groups.  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Embiotoca jacksoni,25,2,NA,NA,3.3,NA,39,1232,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Embiotoca,28,short and / or deep,demersal,unknown,NA,NA,NA,"Adults chiefly live in rocky areas near kelp, occasionally over sand bottom of coastal bays and around piers and pilings, and rarely in surf.  Occur from intertidal areas to 46 m depth, but usually at about 6.1 m.  Usually form small groups.  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Embiotoca jacksoni,30,1,NA,NA,3.3,NA,39,1233,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Embiotoca,28,short and / or deep,demersal,unknown,NA,NA,NA,"Adults chiefly live in rocky areas near kelp, occasionally over sand bottom of coastal bays and around piers and pilings, and rarely in surf.  Occur from intertidal areas to 46 m depth, but usually at about 6.1 m.  Usually form small groups.  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Oxyjulis californica,5,30,NA,NA,3.1,NA,25,1234,2013,Actinopteri,Eupercaria/misc,Labridae,Oxyjulis,28,elongated,demersal,very high,never/rarely,commercial,NA,"Live in kelp and other seaweeds and over rocks. Occurs in intertidal up to 97 m (Ref. 96339). Found usually at depths shallower than 23 m but also caught at depths up to 73 m.  Often form small groups, frequently well off bottom.  When disturbed often burrows in bottom sediment.  Sleep at night buried in sand with head protruding.  Feed on a variety of small invertebrates and also picks parasites from other fishes that come to be cleaned.  No sex reversal.  Pelagic spawner (Ref. 56049)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Oxyjulis californica,15,8,NA,NA,3.1,NA,25,1235,2013,Actinopteri,Eupercaria/misc,Labridae,Oxyjulis,28,elongated,demersal,very high,never/rarely,commercial,NA,"Live in kelp and other seaweeds and over rocks. Occurs in intertidal up to 97 m (Ref. 96339). Found usually at depths shallower than 23 m but also caught at depths up to 73 m.  Often form small groups, frequently well off bottom.  When disturbed often burrows in bottom sediment.  Sleep at night buried in sand with head protruding.  Feed on a variety of small invertebrates and also picks parasites from other fishes that come to be cleaned.  No sex reversal.  Pelagic spawner (Ref. 56049)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Oxylebius pictus,15,2,NA,NA,NA,NA,NA,1236,2013,Actinopteri,Perciformes/Cottoidei,Zaniolepididae,Oxylebius,28,fusiform / normal,demersal,unknown,never/rarely,never/rarely,NA,"Found in rocky areas, from the intertidal to 49 m (Ref. 2850).  Sleeps on the oral disc, leaving the anemone (<i>Urticina lofotensis</i>) by day but returning every night (Ref. 45560).  Commonly encountered hovering motionless by divers (Ref. 2850).  Feeds on crustaceans, polychaetes, small mollusks and bryozoans (Ref. 4930).  Neither anterolateral glandular grooves nor venom gland is present (Ref. 57406)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Sebastes atrovirens,15,1,NA,NA,NA,NA,NA,1237,2013,Actinopteri,Perciformes/Scorpaenoidei,Sebastidae,Sebastes,28,fusiform / normal,demersal,medium,never/rarely,never/rarely,NA,"Usually found on or near bottom in kelp beds or rocky areas (Ref. 2850).  Viviparous, with planktonic larvae (Ref. 36715)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Sebastes atrovirens,20,1,NA,NA,NA,NA,NA,1238,2013,Actinopteri,Perciformes/Scorpaenoidei,Sebastidae,Sebastes,28,fusiform / normal,demersal,medium,never/rarely,never/rarely,NA,"Usually found on or near bottom in kelp beds or rocky areas (Ref. 2850).  Viviparous, with planktonic larvae (Ref. 36715)."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Semicossyphus pulcher,20,5,0.0289,3,3.6,NA,91,1239,2013,Actinopteri,Eupercaria/misc,Labridae,Semicossyphus,28,fusiform / normal,reef-associated,very high,never/rarely,commercial,commercial,"Prefer rocky bottom, particularly in kelp beds.  Often feed on hard-shelled organisms such as sea urchins, mollusks, lobsters and crabs.  Spawning occur during the summer and the eggs are pelagic (Ref. 9311).  Live to more than 50 years of age.  Each individual functions first as a female but changes to a male at a length of about 30 cm.  Pelagic spawners (Ref. 56049).  Flesh is white,  of good quality and marketed fresh (Ref. 9311).  The large teeth can cause serious bite wounds."
2013-ITSP-N-Bottom-2,ITSP,N,Protected,Bottom,31.80796,-116.798563,2,0.466666667,Semicossyphus pulcher,30,2,0.0289,3,3.6,NA,91,1240,2013,Actinopteri,Eupercaria/misc,Labridae,Semicossyphus,28,fusiform / normal,reef-associated,very high,never/rarely,commercial,commercial,"Prefer rocky bottom, particularly in kelp beds.  Often feed on hard-shelled organisms such as sea urchins, mollusks, lobsters and crabs.  Spawning occur during the summer and the eggs are pelagic (Ref. 9311).  Live to more than 50 years of age.  Each individual functions first as a female but changes to a male at a length of about 30 cm.  Pelagic spawners (Ref. 56049).  Flesh is white,  of good quality and marketed fresh (Ref. 9311).  The large teeth can cause serious bite wounds."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Brachyistius frenatus,10,1,NA,NA,NA,NA,NA,1241,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Brachyistius,23,fusiform / normal,demersal,unknown,never/rarely,public aquariums,NA,"Found among giant kelp, usually up in kelp canopy.  Feed on small crustaceans, especially ones that live on kelp.  Also a cleaner which picks external parasites from other fishes.  Usually occur in large aggregations in summer (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Chromis punctipinnis,5,4,NA,NA,2.7,NA,NA,1242,2013,Actinopteri,Ovalentaria/misc,Pomacentridae,Chromis,23,fusiform / normal,reef-associated,unknown,never/rarely,NA,minor commercial,"Adults occur near bottom over or near rocks, especially over steep banks, and also in kelp beds.  Young school in open ocean.  They retire to rocky holes at night (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Good eating."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Embiotoca jacksoni,20,1,NA,NA,3.3,NA,39,1243,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Embiotoca,23,short and / or deep,demersal,unknown,NA,NA,NA,"Adults chiefly live in rocky areas near kelp, occasionally over sand bottom of coastal bays and around piers and pilings, and rarely in surf.  Occur from intertidal areas to 46 m depth, but usually at about 6.1 m.  Usually form small groups.  Viviparous, female carries the developing young (Ref. 205)."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Hypsurus caryi,10,1,NA,NA,NA,NA,NA,1244,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Hypsurus,23,short and / or deep,demersal,unknown,NA,NA,NA,"Adults occur in rocky shores, often at edges of kelp beds, occasionally over sand but not in surf (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205).  Caught mostly by rocky shore fishermen.  Aggregates in the fall."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Oxyjulis californica,5,50,NA,NA,3.1,NA,25,1245,2013,Actinopteri,Eupercaria/misc,Labridae,Oxyjulis,23,elongated,demersal,very high,never/rarely,commercial,NA,"Live in kelp and other seaweeds and over rocks. Occurs in intertidal up to 97 m (Ref. 96339). Found usually at depths shallower than 23 m but also caught at depths up to 73 m.  Often form small groups, frequently well off bottom.  When disturbed often burrows in bottom sediment.  Sleep at night buried in sand with head protruding.  Feed on a variety of small invertebrates and also picks parasites from other fishes that come to be cleaned.  No sex reversal.  Pelagic spawner (Ref. 56049)."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Oxyjulis californica,15,13,NA,NA,3.1,NA,25,1246,2013,Actinopteri,Eupercaria/misc,Labridae,Oxyjulis,23,elongated,demersal,very high,never/rarely,commercial,NA,"Live in kelp and other seaweeds and over rocks. Occurs in intertidal up to 97 m (Ref. 96339). Found usually at depths shallower than 23 m but also caught at depths up to 73 m.  Often form small groups, frequently well off bottom.  When disturbed often burrows in bottom sediment.  Sleep at night buried in sand with head protruding.  Feed on a variety of small invertebrates and also picks parasites from other fishes that come to be cleaned.  No sex reversal.  Pelagic spawner (Ref. 56049)."
2013-ITSP-N-Bottom-3,ITSP,N,Protected,Bottom,31.80796,-116.798563,3,0.383333333,Rhacochilus vacca,20,1,NA,NA,NA,NA,52.71820806,1247,2013,Actinopteri,Ovalentaria/misc,Embiotocidae,Rhacochilus,23,short and / or deep,demersal,unknown,never/rarely,public aquariums,commercial,"Adults occur in rocky shores, often around kelp, pilings and underwater structures (Ref. 2850).  Feed on hard-shelled mollusks, crabs and barnacles (Ref. 2850).  Viviparous, female carries the developing young (Ref. 205)."
